time,fusion
2022-10-30 04:00:00,19009kt 9999 WM MNClD M 13 12 q1017 17005KT CAVOK 13/11 Q1017
2022-10-30 05:00:00,19007kt 9999 WM M050 M 13 11 q1017 17006KT 140V200 CAVOK 14/12 Q1017 NOSIG
2022-10-30 09:00:00,18009kt 9999 WM FEW050 M 14 11 q1018 17008KT 140V200 9999 FEW014 16/12 Q1018 NOSIG
2022-10-30 10:00:00,18009kt 9999 WM FEW030 M 15 11 q1019 19009KT 150V210 9999 FEW017 17/13 Q1019 NOSIG
2022-10-30 11:00:00,19009kt 9999 WM FEW030 M 16 12 q1018 17008KT 140V200 9999 FEW014 SCT036 17/11 Q1019 NOSIG
2022-10-30 12:00:00,19009kt 9999 WM FEW040 SCT 18 11 q1018 19010KT 160V220 9999 FEW015 SCT034 19/11 Q1019 NOSIG
2022-10-30 13:00:00,20009kt 9999 WM SCT040 SCT 18 11 q1018 19009KT 150V210 9999 FEW035 19/11 Q1018 NOSIG
2022-10-30 15:00:00,20007kt 9999 WM FEW030 M 18 12 q1017 18009KT 150V210 9999 FEW040 19/11 Q1017 NOSIG
2022-10-30 19:00:00,18005kt 9999 WM MNClD M 15 11 q1017 VRB02KT CAVOK 15/12 Q1017 NOSIG
2022-10-30 20:00:00,17005kt 9999 WM MNClD M 15 11 q1017 VRB02KT CAVOK 13/11 Q1016 NOSIG
2022-10-30 22:00:00,13005kt 9999 WM MNClD M 14 12 q1016 16005KT CAVOK 12/12 Q1015 NOSIG
2022-10-30 23:00:00,11003kt 9999 WM MNClD M 14 12 q1015 13005KT CAVOK 12/11 Q1014 NOSIG
2022-10-31 02:00:00,16003kt 9999 WM MNClD M 13 10 q1012 15003KT 090V200 CAVOK 15/10 Q1011
2022-10-31 03:00:00,15009kt 9999 WM SCTNClD M 14 11 q1010 14006KT 110V190 9999 SCT037 16/12 Q1010
2022-10-31 05:00:00,13007kt 9999 RA BKN030 M 14 12 q1008 11005KT 080V140 9999 -RA FEW040 14/13 Q1009 RERA TEMPO 3000 RA
2022-10-31 08:00:00,21019kt 5000 RA SCT015 BKN 17 15 q1006 17016G26KT 140V200 9999 FEW010 BKN020 17/15 Q1005 WS R21 NOSIG
2022-10-31 09:00:00,23013kt 9999 RA BKN025 SCT 17 15 q1007 23016G32KT 200V270 9999 BKN023 19/15 Q1007 WS R21 NOSIG
2022-10-31 10:00:00,24015kt 9999 WM FEW010 BKN 18 14 q1009 22010KT 190V250 9999 FEW008 BKN025 19/14 Q1009 TEMPO 30015G35KT 3000 RA BKN010
2022-10-31 13:00:00,28015kt 9999 WM FEW015 SCT 16 11 q1014 31009G19KT 240V010 9999 FEW012 SCT019 16/14 Q1013 TEMPO 3000 RA BKN010
2022-10-31 17:00:00,27007kt 9999 WM FEW030 M 15 09 q1017 29004KT 250V350 9999 FEW025 SCT040 16/11 Q1017 NOSIG
2022-10-31 20:00:00,24007kt 9999 WM MNClD M 12 09 q1020 22007KT 9999 FEW025 12/11 Q1020 NOSIG
2022-10-31 22:00:00,21007kt 9999 WM M040 M 12 09 q1021 20007KT 9999 FEW041 12/10 Q1021 NOSIG
2022-11-01 03:00:00,20009kt 9999 WM MNClD M 11 09 q1022 17007KT CAVOK 12/09 Q1022
2022-11-01 04:00:00,20009kt 9999 WM MNClD M 10 09 q1022 17007KT CAVOK 11/09 Q1021
2022-11-01 05:00:00,20009kt 9999 WM FEWNClD M 11 09 q1022 19006KT 160V220 9999 FEW040 11/09 Q1022 NOSIG
2022-11-01 11:00:00,21011kt 9999 WM FEW040 SCT 15 11 q1024 20013KT 170V230 9999 FEW035 SCT049 16/11 Q1024 NOSIG
2022-11-01 13:00:00,24011kt 9999 WM FEW035 SCT 17 11 q1023 20010KT 170V230 9999 SCT032 BKN048 17/12 Q1024 NOSIG
2022-11-01 19:00:00,22005kt 9999 RA FEW030 SCT 14 12 q1025 19004KT 160V220 9999 FEW025 SCT048 15/12 Q1025 NOSIG
2022-11-01 20:00:00,22005kt 9999 WM FEW020 BKN 14 12 q1025 20004KT 160V240 9999 FEW022 BKN032 15/13 Q1025 NOSIG
2022-11-01 22:00:00,22005kt 9999 WM FEW005 M 13 12 q1025 20006KT 9999 FEW005 BKN032 14/13 Q1025 NOSIG
2022-11-02 01:00:00,15005kt 800 WM MNClD M 12 11 q1025 19005KT 150V220 9999 SCT040 14/12 Q1025
2022-11-02 02:00:00,17005kt 9999 WM OVCNClD M 12 11 q1025 16004KT 140V200 CAVOK 13/12 Q1024
2022-11-02 05:00:00,17005kt 9999 WM MNClD M 12 10 q1024 17006KT 9999 FEW015 13/12 Q1024 NOSIG
2022-11-02 07:00:00,16005kt 9999 WM FEWNClD M 12 10 q1023 15006KT 9999 FEW012 12/11 Q1023 NOSIG
2022-11-02 08:00:00,16005kt 9999 WM MNClD M 12 10 q1023 17005KT 140V200 9999 4000E FEW016 13/12 Q1023 NOSIG
2022-11-02 09:00:00,19007kt 9999 WM MNClD M 13 11 q1023 20005KT 160V240 9999 FEW014 14/12 Q1024 NOSIG
2022-11-02 11:00:00,20009kt 9999 WM FEW030 M 16 12 q1023 18004KT 140V220 9999 FEW022 17/12 Q1023 NOSIG
2022-11-02 12:00:00,20011kt 9999 WM FEW030 SCT 17 13 q1022 20005KT 170V240 9999 FEW026 18/12 Q1022 NOSIG
2022-11-02 13:00:00,20009kt 9999 WM FEW050 SCT 18 12 q1021 20008KT 9999 FEW020 SCT030 17/12 Q1021 NOSIG
2022-11-02 14:00:00,21009kt 9999 WM SCT030 SCT 18 12 q1021 19008KT 150V220 9999 SCT030 17/12 Q1021 NOSIG
2022-11-02 16:00:00,21007kt 9999 WM FEW030 SCT 17 12 q1020 18007KT 140V200 9999 FEW022 SCT028 17/12 Q1020 NOSIG
2022-11-02 17:00:00,21005kt 9999 WM FEW030 M 16 12 q1020 19008KT 160V230 9999 SCT032 16/12 Q1019 NOSIG
2022-11-02 20:00:00,16003kt 9999 WM FEW025 M 15 12 q1019 16007KT 100V190 9999 FEW024 15/12 Q1017 NOSIG
2022-11-02 21:00:00,17005kt 9999 WM FEW035 M 15 12 q1019 18006KT 120V220 9999 -RA FEW025 15/11 Q1017 NOSIG
2022-11-03 02:00:00,19021kt 9999 RA SCT020 M 15 11 q1012 18017G29KT 140V220 9999 SCT018 15/12 Q1012
2022-11-03 03:00:00,19021kt 9999 RA BKN025 M 14 12 q1012 19019G31KT 140V220 9999 BKN020 15/12 Q1011
2022-11-03 06:00:00,27015kt 3000 RA BKN015 BKN 16 15 q1013 26005KT 200V300 2800 RA SCT010 BKN015 BKN024 16/15 Q1013 TEMPO BKN010
2022-11-03 07:00:00,28015kt 3000 DZ FEW005 BKN 15 14 q1014 33014KT 280V010 3000 -RADZ FEW005 BKN009 BKN013 15/15 Q1014 TEMPO 1400 RADZ BKN005
2022-11-03 08:00:00,30011kt 3000 WM FEW010 BKN 14 13 q1016 31008KT 240V360 3000 -RADZ BKN009 BKN015 14/14 Q1016 TEMPO 1400 RADZ BKN005
2022-11-03 10:00:00,29009kt 9999 WM SCT040 SCT 14 10 q1018 31005KT 240V360 9999 FEW031 BKN043 16/10 Q1018 NOSIG
2022-11-03 11:00:00,29011kt 9999 WM FEW030 M 15 10 q1019 30009KT 250V010 9999 FEW031 BKN047 16/09 Q1019 NOSIG
2022-11-03 12:00:00,28011kt 9999 WM SCT030 SCT 15 09 q1019 33009KT 260V010 9999 FEW028TCU SCT048 17/08 Q1019 NOSIG
2022-11-03 14:00:00,28011kt 9999 WM SCT040 SCT 16 09 q1019 29007KT 230V340 9999 FEW045 17/07 Q1019 NOSIG
2022-11-03 15:00:00,28011kt 9999 WM FEW040 M 15 09 q1020 30008KT 250V350 9999 SCT039 17/09 Q1019 NOSIG
2022-11-03 16:00:00,28011kt 9999 WM SCT045 M 15 08 q1020 28007KT 240V330 9999 SCT041 16/08 Q1020 NOSIG
2022-11-03 17:00:00,28007kt 9999 WM FEW040 SCT 14 09 q1021 27006KT 240V320 9999 BKN038 16/09 Q1020 NOSIG
2022-11-03 19:00:00,27007kt 9999 WM FEW030 M 13 10 q1022 26004KT 220V280 9999 FEW025 SCT038 14/09 Q1021 NOSIG
2022-11-03 23:00:00,24007kt 9999 WM FEW030 SCT 11 10 q1023 VRB02KT 9999 FEW030 SCT046 14/09 Q1023 NOSIG
2022-11-04 02:00:00,24007kt 9999 WM FEW050 M 11 09 q1023 24005KT 200V280 9999 SCT048 12/09 Q1023
2022-11-04 05:00:00,28005kt 9999 WM SCT040 SCT 12 10 q1023 VRB01KT 9999 FEW037 SCT048 12/09 Q1023 NOSIG
2022-11-04 06:00:00,30005kt 9999 WM SCT050 SCT 12 09 q1024 25003KT 200V010 9999 SCT048 12/09 Q1023 NOSIG
2022-11-04 07:00:00,30005kt 9999 WM FEW050 SCT 11 09 q1024 16003KT 110V240 9999 FEW046 SCT048 11/09 Q1024 NOSIG
2022-11-04 12:00:00,33003kt 9999 WM FEW030 SCT 14 10 q1026 15003KT 100V190 9999 FEW030 SCT042 16/10 Q1026 NOSIG
2022-11-04 13:00:00,31005kt 9999 WM FEW030 SCT 15 10 q1025 33005KT 280V030 9999 FEW031 SCT045 16/10 Q1025 NOSIG
2022-11-04 14:00:00,31005kt 9999 WM SCT040 SCT 16 09 q1025 01003KT 300V060 9999 FEW028 SCT037 16/10 Q1025 NOSIG
2022-11-04 17:00:00,29003kt 9999 WM FEW040 M 14 10 q1024 VRB01KT 9999 FEW025 15/11 Q1024 NOSIG
2022-11-04 18:00:00,29001kt 9999 WM FEW040 M 13 10 q1025 27001KT 9999 FEW037 14/10 Q1025 NOSIG
2022-11-04 20:00:00,20003kt 9999 FG NSCNClD M 11 09 q1025 17005KT 9999 BCFG NSC 11/11 Q1025 NOSIG
2022-11-04 22:00:00,17003kt 5000 FG NSCNClD M 09 09 q1025 17004KT 9999 BCFG NSC 09/09 Q1024 TEMPO 3000 BCFG
2022-11-04 23:00:00,18005kt 5000 FG NSCNClD M 09 09 q1024 16005KT 110V180 4000 BCFG FEW001 09/09 Q1024 NOSIG
2022-11-05 06:00:00,20007kt 9999 WM NSCNClD M 06 06 q1022 17008KT CAVOK 07/07 Q1022 TEMPO 0500 FG VV001
2022-11-05 07:00:00,20007kt 9999 WM MNClD M 06 07 q1022 17008KT CAVOK 07/07 Q1022 TEMPO 0500 FG VV001
2022-11-05 09:00:00,19007kt 9999 WM MNClD M 09 07 q1023 15006KT 9999 BKN027 09/08 Q1023 NOSIG
2022-11-05 11:00:00,19007kt 9999 WM FEW030 M 14 10 q1022 15006KT 110V200 9999 FEW027 15/10 Q1022 NOSIG
2022-11-05 13:00:00,19007kt 9999 WM FEW030 M 16 12 q1021 15007KT 120V190 9999 FEW027 17/11 Q1020 NOSIG
2022-11-05 14:00:00,19009kt 9999 WM FEW030 M 17 12 q1020 23006KT 180V270 9999 SCT030 17/11 Q1020 NOSIG
2022-11-05 15:00:00,20009kt 9999 WM BKN030 M 18 12 q1019 22009KT 180V250 9999 BKN030 18/11 Q1019 NOSIG
2022-11-05 17:00:00,19011kt 9999 WM FEW050 M 16 11 q1019 20004KT 160V230 9999 FEW030 BKN040 17/10 Q1019 NOSIG
2022-11-05 19:00:00,20013kt 9999 WM SCT050 SCT 15 12 q1019 20008KT 130V240 9999 SCT045 16/10 Q1018 NOSIG
2022-11-06 01:00:00,21007kt 9999 WM MNClD M 14 12 q1015 17012KT 140V210 CAVOK 15/12 Q1015
2022-11-06 05:00:00,22005kt 5000 WM BKN030 BKN 14 13 q1016 21010KT 190V280 4000 -RA FEW010 BKN030 14/13 Q1016 TEMPO RA BKN010
2022-11-06 07:00:00,23007kt 9999 WM FEW030 M 14 12 q1017 16006KT 9999 FEW030 13/13 Q1017 TEMPO RA
2022-11-06 11:00:00,24011kt 9999 WM FEW030 SCT 17 12 q1018 21009KT 180V250 9999 SCT025 18/13 Q1018 NOSIG
2022-11-06 12:00:00,23013kt 9999 WM FEW030 M 17 12 q1018 25008KT 200V280 9999 SCT028 19/12 Q1018 NOSIG
2022-11-06 13:00:00,24013kt 9999 WM FEW040 SCT 18 12 q1017 25007KT 210V300 9999 FEW025 SCT035 18/12 Q1017 NOSIG
2022-11-06 15:00:00,24011kt 9999 WM FEW040 M 17 11 q1017 24007KT 200V300 9999 SCT036 18/12 Q1017 NOSIG
2022-11-06 17:00:00,23011kt 9999 WM FEW030 M 16 12 q1017 25008KT 180V300 7000 -DZ FEW025 BKN030 17/12 Q1017 NOSIG
2022-11-06 19:00:00,22009kt 9999 WM FEW030 M 15 11 q1018 25008G18KT 200V300 9999 SCT028 BKN045 15/12 Q1018 NOSIG
2022-11-06 21:00:00,21009kt 9999 WM FEW030 M 15 12 q1018 22010KT 170V250 9999 FEW026 BKN038 14/12 Q1018 NOSIG
2022-11-06 23:00:00,22009kt 9999 WM FEW030 M 14 10 q1017 21005KT 9999 BKN042 15/11 Q1018 NOSIG
2022-11-07 01:00:00,18005kt 9999 WM MNClD M 13 11 q1017 19006KT 150V220 CAVOK 15/11 Q1017
2022-11-07 02:00:00,19007kt 9999 WM MNClD M 13 11 q1017 15007KT CAVOK 14/11 Q1017
2022-11-07 04:00:00,20005kt 9999 WM MNClD M 14 11 q1015 20007KT CAVOK 14/12 Q1016
2022-11-07 05:00:00,21005kt 9999 WM BKN050 M 14 11 q1015 16006KT 140V200 9999 BKN048 15/11 Q1015 NOSIG
2022-11-07 06:00:00,21005kt 9999 WM BKN050 M 13 11 q1015 15006KT 120V180 9999 BKN049 15/11 Q1015 NOSIG
2022-11-07 10:00:00,20007kt 9999 WM SCT030 BKN 16 12 q1014 20013G23KT 150V260 9999 -RA BKN031 BKN038 16/11 Q1014 NOSIG
2022-11-07 11:00:00,19015kt 9999 WM SCT030 SCT 17 12 q1013 18015G25KT 140V210 9999 SCT028 17/12 Q1013 NOSIG
2022-11-07 12:00:00,19019kt 9999 WM SCT025 SCT 17 12 q1012 19017G33KT 150V230 9999 SCT035 18/11 Q1012 NOSIG
2022-11-07 13:00:00,19017kt 9999 WM SCT030 SCT 17 12 q1011 20015G30KT 160V240 9999 SCT038 19/11 Q1011 NOSIG
2022-11-07 15:00:00,19011kt 9999 WM FEW035 SCT 17 13 q1009 19019G33KT 150V230 9999 FEW032 19/12 Q1009 NOSIG
2022-11-07 16:00:00,20015kt 9999 WM SCT030 SCT 16 12 q1008 18017G28KT 150V220 9999 SCT030 SCT043 18/12 Q1009 NOSIG
2022-11-07 17:00:00,20013kt 9999 WM FEW035 SCT 16 12 q1008 18013KT 150V240 9999 SCT033 17/12 Q1008 NOSIG
2022-11-07 19:00:00,20017kt 9999 WM FEW030 SCT 16 12 q1008 18014G24KT 140V230 9999 FEW025 SCT029 FEW035TCU 17/13 Q1007 NOSIG
2022-11-07 22:00:00,21017kt 9999 RA FEW030 SCT 16 13 q1006 22016G26KT 200V280 8000 -SHRA BKN015 SCT036 FEW037TCU 18/12 Q1007 TEMPO 3000 SHRA BKN010
2022-11-08 01:00:00,22009kt 9999 WM MNClD M 15 12 q1007 19005G16KT 120V240 CAVOK 15/11 Q1008
2022-11-08 02:00:00,23011kt 9999 WM SCT030 M 15 12 q1008 17007KT 140V200 9999 SCT028 BKN040 14/11 Q1008
2022-11-08 03:00:00,23011kt 9999 WM SCTNClD M 15 12 q1008 15005KT 110V190 CAVOK 14/11 Q1008
2022-11-08 07:00:00,20005kt 9999 WM FEW030 M 14 11 q1008 20007KT 160V240 9999 FEW020 SCT032 15/12 Q1008 NOSIG
2022-11-08 09:00:00,21007kt 9999 WM FEW050 FEW 14 11 q1009 20012KT 160V230 9000 FEW020 FEW032TCU 16/11 Q1009 TEMPO SCT030TCU
2022-11-08 11:00:00,22011kt 9999 WM FEW015 FEW 16 12 q1009 21007KT 170V250 6000 2000SE -SHRA SCT015 FEW032TCU 15/13 Q1010 TEMPO SCT030TCU
2022-11-08 12:00:00,24011kt 9999 WM FEW020 SCT 16 12 q1009 22009KT 170V260 9999 FEW015 SCT030 FEW032TCU 18/13 Q1009 TEMPO SCT030TCU
2022-11-08 15:00:00,25009kt 9999 WM FEW025 SCT 15 12 q1009 21014KT 9999 FEW020 SCT030 FEW032TCU 17/11 Q1009 NOSIG
2022-11-08 16:00:00,25009kt 9999 WM FEW030 M 16 11 q1009 21010KT 9999 SCT030 BKN048 16/12 Q1009 NOSIG
2022-11-08 17:00:00,25007kt 9999 WM FEW030 M 15 11 q1010 21010KT 170V260 9000 FEW032TCU SCT038 15/11 Q1010 TEMPO 3000 SHRA SCT030TCU
2022-11-08 19:00:00,21005kt 9999 WM FEW050 M 14 11 q1010 18008KT 150V210 9999 FEW032TCU SCT040 14/12 Q1010 TEMPO 3000 SHRA SCT030TCU
2022-11-08 20:00:00,18005kt 9999 WM FEW050 FEW 14 12 q1011 20003KT 170V240 9999 FEW029 FEW032TCU SCT045 14/12 Q1011 TEMPO 3000 SHRA SCT030TCU
2022-11-08 23:00:00,23005kt 9999 WM FEW015 M 12 11 q1012 24008KT 200V270 9999 FEW010 SCT042 14/12 Q1013 TEMPO 3000 SHRA SCT030TCU
2022-11-09 02:00:00,21007kt 9999 WM MNClD M 12 10 q1014 21007KT CAVOK 13/11 Q1014
2022-11-09 05:00:00,19005kt 5000 RA FEW050 SCT 12 11 q1014 19005KT 9999 FEW020 SCT047 13/12 Q1015 TEMPO 3000 RA
2022-11-09 13:00:00,20007kt 9999 RA FEW020 SCT 16 13 q1017 20006KT 170V230 9999 FEW018 SCT031 FEW032TCU 18/14 Q1018 NOSIG
2022-11-09 14:00:00,26007kt 9999 WM FEW025 FEW 17 13 q1017 20005KT 170V240 9999 FEW022 FEW032TCU SCT045 19/15 Q1018 NOSIG
2022-11-09 15:00:00,27005kt 9999 WM FEW030 SCT 17 14 q1017 21005KT 180V250 9999 -SHRA FEW010 SCT023 SCT030TCU 18/15 Q1018 NOSIG
2022-11-09 18:00:00,13001kt 9999 WM FEW025 SCT 16 14 q1019 16004KT 9999 FEW036 SCT042 17/14 Q1020 TEMPO RA
2022-11-09 20:00:00,19001kt 9999 WM FEW025 BKN 15 13 q1020 14004KT 110V230 9999 FEW022 BKN037 16/14 Q1021 NOSIG
2022-11-10 01:00:00,13005kt 9999 WM OVC035 OVC 14 12 q1021 16004KT 130V190 9999 OVC021 16/14 Q1022
2022-11-10 04:00:00,15005kt 9999 WM OVC025 M 15 13 q1021 16003KT 100V200 9999 OVC021 15/13 Q1022
2022-11-10 06:00:00,17003kt 9999 WM FEW025 M 14 12 q1021 VRB01KT 9999 FEW024 14/14 Q1022 NOSIG
2022-11-10 08:00:00,17003kt 9999 WM FEW025 BKN 14 13 q1022 00000KT 9999 FEW021 BKN026 15/13 Q1023 NOSIG
2022-11-10 09:00:00,13003kt 9999 WM SCT025 M 16 13 q1023 12003KT 080V160 9999 SCT026 17/13 Q1024 NOSIG
2022-11-10 12:00:00,20005kt 9999 WM FEW030 BKN 18 13 q1024 20007KT 170V230 9999 FEW021 BKN029 19/13 Q1024 NOSIG
2022-11-10 13:00:00,20007kt 9999 WM FEW040 M 19 13 q1023 19006KT 140V250 9999 FEW022 BKN032 19/13 Q1023 NOSIG
2022-11-10 15:00:00,19007kt 9999 WM M040 M 20 12 q1022 20006KT 160V240 9999 BKN035 20/14 Q1023 NOSIG
2022-11-10 17:00:00,16003kt 9999 WM M040 M 18 14 q1022 22003KT 190V260 9999 SCT040 18/13 Q1023 NOSIG
2022-11-10 21:00:00,14003kt 9999 WM MNClD M 14 14 q1023 16004KT CAVOK 13/13 Q1023 NOSIG
2022-11-10 22:00:00,15001kt 9999 WM NSCNClD M 14 13 q1024 17005KT 9000 NSC 13/13 Q1024 TEMPO 3000 BR
2022-11-10 23:00:00,15003kt 9999 WM NSCNClD M 13 13 q1024 17005KT 9999 0700SE BCFG NSC 12/12 Q1024 TEMPO 0800 BCFG
2022-11-11 02:00:00,16007kt 800 FG VVNClD M 12 10 q1023 18006KT 0500 0250 R21/0600D R03/1100U FG VV/// 10/10 Q1023
2022-11-11 03:00:00,16007kt 9999 WM NCDNClD M 11 10 q1022 15008KT 7000 NCD 11/11 Q1022
2022-11-11 05:00:00,16007kt 9999 WM MNClD M 11 10 q1021 14007KT CAVOK 12/10 Q1022 NOSIG
2022-11-11 06:00:00,17007kt 9999 WM MNClD M 11 10 q1021 15007KT CAVOK 11/10 Q1022 NOSIG
2022-11-11 07:00:00,17007kt 9999 WM MNClD M 11 10 q1022 14003KT 120V190 CAVOK 12/10 Q1022 NOSIG
2022-11-11 09:00:00,17007kt 9999 WM MNClD M 13 10 q1022 14006KT CAVOK 14/10 Q1023 NOSIG
2022-11-11 13:00:00,17009kt 9999 WM MNClD M 19 11 q1021 14008KT 100V200 CAVOK 21/10 Q1022 NOSIG
2022-11-11 14:00:00,17007kt 9999 WM MNClD M 20 10 q1020 17007KT 130V220 CAVOK 21/11 Q1021 NOSIG
2022-11-11 16:00:00,18003kt 9999 WM MNClD M 19 10 q1020 12004KT 080V170 CAVOK 21/11 Q1021 NOSIG
2022-11-11 17:00:00,18003kt 9999 WM MNClD M 16 11 q1021 VRB02KT CAVOK 19/11 Q1020 NOSIG
2022-11-11 19:00:00,13003kt 9999 WM MNClD M 14 11 q1021 16005KT CAVOK 15/12 Q1021 NOSIG
2022-11-11 23:00:00,14005kt 9999 WM MNClD M 11 10 q1020 15005KT CAVOK 11/10 Q1020 NOSIG
2022-11-12 02:00:00,16007kt 9999 WM MNClD M 09 08 q1020 18004KT CAVOK 10/08 Q1020
2022-11-12 03:00:00,16007kt 9999 WM MNClD M 09 08 q1020 18003KT CAVOK 11/08 Q1019
2022-11-12 04:00:00,16007kt 9999 WM MNClD M 08 08 q1019 15005KT CAVOK 10/08 Q1019
2022-11-12 05:00:00,16007kt 9999 WM MNClD M 08 08 q1020 16008KT CAVOK 10/08 Q1019 NOSIG
2022-11-12 06:00:00,15007kt 9999 WM MNClD M 11 08 q1020 17007KT 140V210 CAVOK 10/08 Q1019 NOSIG
2022-11-12 08:00:00,17009kt 9999 WM MNClD M 10 08 q1020 15007KT CAVOK 11/08 Q1019 NOSIG
2022-11-12 10:00:00,17007kt 9999 WM MNClD M 15 11 q1019 VRB01KT CAVOK 16/10 Q1020 NOSIG
2022-11-12 13:00:00,17009kt 9999 WM MNClD M 20 11 q1018 17009KT 140V200 9999 FEW030 21/11 Q1018 NOSIG
2022-11-12 14:00:00,17007kt 9999 WM MNClD M 20 11 q1017 17008KT 130V200 9999 FEW030 21/10 Q1018 NOSIG
2022-11-12 15:00:00,17007kt 9999 WM MNClD M 20 11 q1017 19007KT 150V220 9999 FEW030 21/11 Q1017 NOSIG
2022-11-12 16:00:00,15005kt 9999 WM MNClD M 19 12 q1016 17005KT 130V200 9999 FEW030 21/11 Q1017 NOSIG
2022-11-12 17:00:00,17005kt 9999 WM M040 M 17 12 q1016 24004KT 9999 FEW035 19/11 Q1017 NOSIG
2022-11-12 20:00:00,17005kt 9999 WM MNClD M 15 12 q1017 16005KT 130V190 CAVOK 14/12 Q1017 NOSIG
2022-11-12 21:00:00,17007kt 9999 WM MNClD M 14 11 q1017 15006KT CAVOK 13/11 Q1017 NOSIG
2022-11-12 23:00:00,17009kt 9999 WM MNClD M 14 12 q1017 19004KT 160V230 CAVOK 15/11 Q1017 NOSIG
2022-11-13 03:00:00,15005kt 9999 WM NCDNClD M 12 10 q1016 16005KT 140V200 CAVOK 15/10 Q1016
2022-11-13 04:00:00,14005kt 9999 WM MNClD M 13 10 q1015 15008KT 120V190 CAVOK 16/11 Q1015
2022-11-13 07:00:00,16011kt 9999 WM MNClD M 15 11 q1015 16011KT 120V200 CAVOK 17/11 Q1014 NOSIG
2022-11-13 08:00:00,16009kt 9999 WM MNClD M 15 11 q1014 15011KT CAVOK 17/11 Q1014 NOSIG
2022-11-13 10:00:00,17013kt 9999 WM MNClD M 17 12 q1014 14009KT 100V170 CAVOK 18/12 Q1014 NOSIG
2022-11-13 13:00:00,19015kt 9999 WM M035 M 19 12 q1012 18023G39KT 140V210 9999 FEW038 21/12 Q1012 NOSIG
2022-11-13 16:00:00,20015kt 9999 RA FEW040 BKN 17 14 q1012 19006KT 140V240 7000 SHRA FEW040TCU 16/14 Q1013 NOSIG
2022-11-13 17:00:00,20009kt 9999 WM FEW040 SCT 16 13 q1012 19005KT 150V290 9999 FEW040TCU BKN042 15/12 Q1013 NOSIG
2022-11-13 19:00:00,26009kt 9999 RA BKN015 BKN 14 13 q1013 VRB05KT 5000 RA BKN012 15/13 Q1013 NOSIG
2022-11-13 20:00:00,26007kt 9999 RA SCT015 SCT 14 12 q1014 VRB03KT 6000 RA SCT010 SCT020 FEW035TCU 14/14 Q1014 TEMPO 1500
2022-11-13 21:00:00,25009kt 9999 RA FEW025 SCT 13 11 q1014 28009KT 230V340 7000 -RA SCT010 SCT025 BKN040 13/12 Q1015 NOSIG
2022-11-13 22:00:00,27009kt 9999 WM FEW030 SCT 13 11 q1016 25007KT 220V280 9999 SCT025 BKN030 14/12 Q1016 NOSIG
2022-11-13 23:00:00,26007kt 3000 WM FEW030 M 13 10 q1016 26006KT 230V350 3000 1000W RA BKN012 SCT024 13/12 Q1016 TEMPO 1000
2022-11-14 01:00:00,25005kt 9999 WM FEW040 M 12 10 q1017 27006KT 200V330 9999 SCT040 12/10 Q1016
2022-11-14 02:00:00,25005kt 9999 WM MNClD M 11 09 q1017 21004KT 170V260 CAVOK 11/10 Q1016
2022-11-14 04:00:00,23005kt 9999 WM FEWNClD M 10 09 q1016 19006KT CAVOK 10/10 Q1017
2022-11-14 05:00:00,21005kt 9999 WM MNClD M 10 09 q1017 19006KT CAVOK 10/09 Q1017 NOSIG
2022-11-14 06:00:00,20007kt 9999 WM FEW050 M 10 08 q1017 19006KT 9999 FEW020 10/10 Q1017 NOSIG
2022-11-14 07:00:00,20007kt 9999 WM FEW050 M 10 08 q1017 19005G24KT 9999 FEW000 09/09 Q1017 NOSIG
2022-11-14 08:00:00,19007kt 9999 WM FEW050 M 10 08 q1017 18005KT 9999 FEW000 10/10 Q1017 NOSIG
2022-11-14 09:00:00,19007kt 9999 WM FEW050 M 11 08 q1017 22008KT 9999 2000SE FEW000 11/09 Q1017 NOSIG
2022-11-14 10:00:00,19007kt 9999 WM FEW020 M 12 09 q1017 16004KT 110V220 9999 FEW018 13/10 Q1017 NOSIG
2022-11-14 17:00:00,20009kt 9999 WM FEW030 M 14 11 q1012 19012G25KT 150V230 9999 FEW020 SCT028 16/11 Q1012 NOSIG
2022-11-14 18:00:00,21011kt 9999 RA SCT025 BKN 14 11 q1012 20010KT 150V230 9999 FEW020 BKN029 16/12 Q1012 NOSIG
2022-11-14 19:00:00,20011kt 9999 RA FEW030 SCT 15 11 q1011 19012KT 150V230 9999 FEW027 SCT035 BKN041 16/12 Q1011 NOSIG
2022-11-14 21:00:00,20015kt 9999 RA FEW025 BKN 15 12 q1009 20015G28KT 140V230 9999 -RA FEW021 BKN024 BKN028 16/13 Q1010 NOSIG
2022-11-15 03:00:00,21017kt 9999 RA SCT025 M 16 14 q1004 19020G39KT 150V220 6000 -RA FEW023 16/14 Q1004
2022-11-15 04:00:00,25015kt 3000 RA FEW020 BKN 16 15 q1003 19017G28KT 160V220 6000 RA FEW018 SCT049 16/14 Q1003
2022-11-15 07:00:00,26013kt 9999 WM FEW030 SCT 14 10 q1007 22005KT 170V290 9999 FEW025 SCT048 14/11 Q1007 NOSIG
2022-11-15 09:00:00,24007kt 9999 RA FEW030 FEW 13 10 q1008 19006KT 9999 FEW030 14/11 Q1008 NOSIG
2022-11-15 10:00:00,24009kt 9999 WM FEW030 M 14 10 q1008 20008KT 9999 FEW030 15/11 Q1008 NOSIG
